2^1	1.910956665493170	1.902017643342729	0.655875390082744	0.000000000000000	0.000000000000000	0.000000000000000	
2^2	1.873083695608379	1.851560678698602	0.593125847873394	0.032292673177426	0.100000000000000	0.000000000000000	
2^3	1.725804416652013	1.671534583893813	0.483191059259350	0.062360779201665	0.341666666666667	0.000000000000000	
2^4	1.499426647079086	1.437818648008823	0.282772621264313	0.078502017963986	0.421130952380952	0.000000000000000	
2^5	1.154037305509034	1.081342033160806	0.145329644113981	0.080944207235932	0.336049783549783	0.000000000000000	
2^6	0.880108186761301	0.792131951004810	0.089321563796546	0.085099228091916	0.307216745259849	0.000000000000000	
2^7	0.698764497863578	0.609931520593722	0.033848915320866	0.088190762999766	0.273628802620909	0.000000000000000	
2^8	0.559678058138554	0.471482832514210	0.026570090517996	0.088288267135919	0.223600103503811	0.000000000000000	
2^9	0.476371866758857	0.395265549149381	0.013273977658853	0.088091744763021	0.177057802310470	0.000000000000000	
2^10	0.405254245626950	0.330130002180475	0.006086376729455	0.090011354440225	0.136517912961134	0.000000000000000	
2^11	0.363608888197933	0.295019678975780	0.002605389825065	0.091388799815231	0.105527813580492	0.000000000000000	
2^12	0.327767187692658	0.270721123699567	0.001606643402730	0.090928442666629	0.078120937829804	0.000000000000000	
2^13	0.305093524573542	0.255578001116473	0.000611986410925	0.091012734576297	0.059088095403276	0.000000000000000	
2^14	0.295141261402447	0.250677854395259	0.000335887468571	0.091191225031387	0.046029030957656	0.000000000000000	
2^15	0.289469683923779	0.248194652588475	0.000188849499231	0.091285950816774	0.039853094744148	0.000000000000000	
2^16	0.283737777337060	0.243024840853029	0.000092888804909	0.091439931447885	0.035027568472209	0.000000000000000	
2^17	0.284355872933149	0.244411309508359	0.000051617012392	0.091286116195299	0.031794073530851	0.000000000000000	
2^18	0.283857848280381	0.244821883084671	0.000022556743260	0.091220770705632	0.029956664910483	0.000000000000000	
2^19	0.282913256087947	0.244339077291861	0.000010691177012	0.091185762889324	0.028438604198720	0.000000000000000	
2^20	0.282490183909739	0.243919102820695	0.000005957723827	0.091189055599529	0.027667414840475	0.000000000000000	
2^21	0.282664976406945	0.244160701216029	0.000002207368144	0.091186886387590	0.027334347857714	0.000000000000000	
2^22	0.282427558325981	0.243882606586115	0.000000930935094	0.091186344640491	0.027114459003309	0.000000000000000	
2^23	0.282237995268042	0.243534903677514	0.000000714386595	0.091182700593206	0.026947952916373	0.000000000000000	
2^24	0.282200803876085	0.243506856730789	0.000000363805589	0.091188602507417	0.026921671387974	0.000000000000000	
