2^1	1.947921032028050	1.943169388783614	0.450000000000000	0.000000000000000	0.000000000000000	0.681103246600112	
2^2	1.713618202371907	1.702231836553526	0.331250000000000	0.000000000000000	0.000000000000000	0.701671054751858	
2^3	1.530579467032567	1.514254923976570	0.228906250000000	0.000000000000000	0.000000000000000	0.636535475887705	
2^4	1.412614761545309	1.368831437282699	0.288671875000000	0.000000000000000	0.000000000000000	0.537585102657967	
2^5	1.074734893417653	0.997305421947027	0.277343750000000	0.000000000000000	0.008333333333333	0.447114749937383	
2^6	0.803576344629841	0.736579661282909	0.216601562500000	0.000000000000000	0.027857142857143	0.357933471373140	
2^7	0.587062819426517	0.500014421438409	0.201611328125000	0.000000000000000	0.054874482401656	0.356064396216008	
2^8	0.431440343503035	0.359496276280615	0.145483398437500	0.000000000000000	0.070213190339932	0.292416142810695	
2^9	0.301361419818479	0.246089610578174	0.095507812500000	0.000000000000000	0.070352104176231	0.211535140821295	
2^10	0.211123123253297	0.167238914147562	0.058734130859375	0.000000000000000	0.079399022753210	0.165857071669188	
2^11	0.147529320707466	0.113052484825761	0.035134887695312	0.000000000000000	0.073348631681894	0.134967997527349	
2^12	0.104152684767902	0.077836383868192	0.019274902343750	0.000000000000000	0.060652084171942	0.103173274716187	
2^13	0.071031889371226	0.052650041535307	0.009477233886719	0.000000000000000	0.046536178826079	0.072245691740592	
2^14	0.049959366611214	0.037215876248524	0.004672622680664	0.000000000000000	0.034711539683716	0.049893229171837	
2^15	0.035118238544178	0.026329545405450	0.002333831787109	0.000000000000000	0.024687207272006	0.033026138317983	
2^16	0.024728621489953	0.019150767131550	0.001293468475342	0.000000000000000	0.017406649287408	0.024088020582423	
2^17	0.017184340701499	0.013191958994850	0.000630855560303	0.000000000000000	0.012542215780005	0.017061293053180	
2^18	0.012155390688325	0.009294303672405	0.000322842597961	0.000000000000000	0.008734266254283	0.012484978126572	
2^19	0.008675624116775	0.006322769164824	0.000159323215485	0.000000000000000	0.006527343722905	0.008943475641125	
2^20	0.006277768835343	0.004742941279463	0.000078409910202	0.000000000000000	0.004533495021509	0.006159769750117	
2^21	0.004698766839912	0.003662628825783	0.000039139389992	0.000000000000000	0.003206591226926	0.004525429513855	
2^22	0.003464826269177	0.002701612412553	0.000019197165966	0.000000000000000	0.002402908991237	0.003211776653340	
2^23	0.002627144639562	0.002062652355979	0.000009879469872	0.000000000000000	0.001748478107613	0.002292683342031	
2^24	0.002136286994456	0.001685892696998	0.000005213171244	0.000000000000000	0.001301820977812	0.001693139464101	
