2^1	1.979625037915593	1.953428213537701	0.828930204102697	0.000000000000000	0.000000000000000	0.000000000000000	
2^2	1.948236561580522	1.903995700358271	0.757624477572169	0.000000000000000	0.100000000000000	0.000000000000000	
2^3	1.895499325637166	1.826978803511389	0.587574873034554	0.000000000000000	0.250000000000000	0.000000000000000	
2^4	1.743041242050318	1.647038700555150	0.339424518872761	0.000000000000000	0.429166666666667	0.000000000000000	
2^5	1.570050901476442	1.418964066305043	0.212666052558974	0.000000000000000	0.546091269841270	0.000000000000000	
2^6	1.298324380033126	1.113939590501778	0.078235104500299	0.000000000000000	0.492059919247419	0.000000000000000	
2^7	1.016680539581191	0.795945612574204	0.039479546040490	0.000000000000000	0.477147352395994	0.000000000000000	
2^8	0.733478319708924	0.544882483512023	0.024579030254825	0.000000000000000	0.392804131600394	0.000000000000000	
2^9	0.537927932446467	0.394847225605648	0.009244922417966	0.000000000000000	0.298560462674362	0.000000000000000	
2^10	0.396727365474161	0.290958739112755	0.005575684644177	0.000000000000000	0.223114643939577	0.000000000000000	
2^11	0.279027547999123	0.205259348565666	0.002224638434867	0.000000000000000	0.159814132581669	0.000000000000000	
2^12	0.197850042892139	0.144705256095848	0.001424094374177	0.000000000000000	0.118067842785470	0.000000000000000	
2^13	0.147618259393169	0.108877105226134	0.000668074185507	0.000000000000000	0.085286572808980	0.000000000000000	
2^14	0.100561717548181	0.074671156632527	0.000308425182211	0.000000000000000	0.057613214249986	0.000000000000000	
2^15	0.073576713855933	0.054360443749396	0.000157775079956	0.000000000000000	0.043387946965533	0.000000000000000	
2^16	0.054687234338914	0.041254254936141	0.000080952204381	0.000000000000000	0.031506903258166	0.000000000000000	
2^17	0.040603295422878	0.031658836745063	0.000047172175230	0.000000000000000	0.021930190499184	0.000000000000000	
2^18	0.032916802689468	0.025673043273843	0.000019238398576	0.000000000000000	0.017163421657972	0.000000000000000	
2^19	0.027081211919726	0.021321094018704	0.000010836550847	0.000000000000000	0.012964529493969	0.000000000000000	
2^20	0.023719100805997	0.019429273512235	0.000004921970336	0.000000000000000	0.010146910693131	0.000000000000000	
2^21	0.021946486981023	0.018342183509259	0.000003163545141	0.000000000000000	0.008344161155449	0.000000000000000	
2^22	0.020774196549081	0.017703385313730	0.000001190058909	0.000000000000000	0.007379636591802	0.000000000000000	
2^23	0.020288299197717	0.017367572427025	0.000000633915131	0.000000000000000	0.006801193130202	0.000000000000000	
2^24	0.019958197943944	0.017196325309793	0.000000283123841	0.000000000000000	0.006312786448734	0.000000000000000	
