2^1	1.897219901882530	1.889239023789530	0.296792107887767	0.000000000000000	0.000000000000000	0.000000000000000	
2^2	1.661052843040391	1.650223137462326	0.245721700378005	0.000000000000000	0.100000000000000	0.000000000000000	
2^3	1.229569839593675	1.166713861580507	0.274203823166334	0.000000000000000	0.083333333333333	0.000000000000000	
2^4	0.872633941814397	0.813373956862516	0.260222121504942	0.000000000000000	0.058333333333333	0.000000000000000	
2^5	0.783385754398225	0.712180541092532	0.198212707581884	0.000000000000000	0.084058302808303	0.000000000000000	
2^6	0.640316548473241	0.588062840637913	0.124977617208688	0.000000000000000	0.119203754026428	0.000000000000000	
2^7	0.461028606119391	0.396281866090764	0.097418792322536	0.000000000000000	0.105972986258643	0.000000000000000	
2^8	0.371112208467506	0.320544526444239	0.063530581416528	0.000000000000000	0.109507207481388	0.000000000000000	
2^9	0.287478425043874	0.243345965486247	0.044001498237226	0.000000000000000	0.102811675831866	0.000000000000000	
2^10	0.188660788297349	0.154679877799092	0.037358320407341	0.000000000000000	0.081045941671716	0.000000000000000	
2^11	0.140009361688651	0.112582144594614	0.023813137105611	0.000000000000000	0.060074755935286	0.000000000000000	
2^12	0.100564092032419	0.077867931195089	0.014629865049820	0.000000000000000	0.043663202877965	0.000000000000000	
2^13	0.071261791741494	0.053843886831474	0.006448536777692	0.000000000000000	0.033921516271927	0.000000000000000	
2^14	0.046581033059633	0.035117229377594	0.004127610233354	0.000000000000000	0.024753920579842	0.000000000000000	
2^15	0.033010680892019	0.025001628939841	0.002342884058147	0.000000000000000	0.018309028567373	0.000000000000000	
2^16	0.022607784860743	0.016645983121410	0.000993189702235	0.000000000000000	0.013249290349963	0.000000000000000	
2^17	0.015670162256247	0.011125151597589	0.000620182526512	0.000000000000000	0.009282621134031	0.000000000000000	
2^18	0.010812788964773	0.007706451152094	0.000274451661989	0.000000000000000	0.006393527920845	0.000000000000000	
2^19	0.008073251578853	0.005665845653104	0.000132969518977	0.000000000000000	0.004828912255420	0.000000000000000	
2^20	0.005511123349530	0.003966985469041	0.000067759818706	0.000000000000000	0.003234721885082	0.000000000000000	
2^21	0.003799391207067	0.002792196527312	0.000037884442294	0.000000000000000	0.002171906927841	0.000000000000000	
2^22	0.002726245927462	0.002043056083526	0.000017437304649	0.000000000000000	0.001584266710851	0.000000000000000	
2^23	0.002033706878748	0.001494357217706	0.000009690839055	0.000000000000000	0.001188155353789	0.000000000000000	
2^24	0.001476891889560	0.001080081300781	0.000005400069946	0.000000000000000	0.000876662454472	0.000000000000000	
