2^1	1.967699300010440	1.964368615011637	0.391755381247506	0.000000000000000	0.000000000000000	0.000000000000000	
2^2	1.751195272270949	1.737953291797296	0.389767445674525	0.000000000000000	0.000000000000000	0.000000000000000	
2^3	1.680829578653175	1.663683258838524	0.363120809799444	0.000000000000000	0.000000000000000	0.000000000000000	
2^4	1.476735001797855	1.428495782550677	0.381197569057542	0.000000000000000	0.000000000000000	0.000000000000000	
2^5	1.151974347754776	1.083421721014982	0.294399968444087	0.000000000000000	0.000000000000000	0.000000000000000	
2^6	0.939580041806175	0.852285053372631	0.291223352399703	0.000000000000000	0.000000000000000	0.000000000000000	
2^7	0.696526355247823	0.627009068199668	0.240515365836811	0.000000000000000	0.000000000000000	0.000000000000000	
2^8	0.584686393813677	0.514249105090094	0.201125818443609	0.000000000000000	0.000000000000000	0.000000000000000	
2^9	0.417920708677903	0.350178901297185	0.164504685575931	0.000000000000000	0.000000000000000	0.000000000000000	
2^10	0.310331948268725	0.258804050126624	0.127150200990419	0.000000000000000	0.000000000000000	0.000000000000000	
2^11	0.230212959947351	0.188261126615680	0.096572848725709	0.000000000000000	0.000000000000000	0.000000000000000	
2^12	0.163591287894809	0.131794077422399	0.074348840861796	0.000000000000000	0.000000000000000	0.000000000000000	
2^13	0.113487544783778	0.090559548594697	0.053320490510194	0.000000000000000	0.000000000000000	0.000000000000000	
2^14	0.084528827037672	0.067938139128218	0.038945960351165	0.000000000000000	0.000000000000000	0.000000000000000	
2^15	0.060590572950248	0.048834348898243	0.027264035056663	0.000000000000000	0.000000000000000	0.000000000000000	
2^16	0.043212952019512	0.034429337836609	0.019861958174387	0.000000000000000	0.000000000000000	0.000000000000000	
2^17	0.028622502233857	0.022707246232893	0.014166769217713	0.000000000000000	0.000000000000000	0.000000000000000	
2^18	0.020400105348483	0.015966072535770	0.009862535538061	0.000000000000000	0.000000000000000	0.000000000000000	
2^19	0.013897345434666	0.010976342620340	0.006905943876629	0.000000000000000	0.000000000000000	0.000000000000000	
2^20	0.010185193548911	0.008199556814962	0.004729497429974	0.000000000000000	0.000000000000000	0.000000000000000	
2^21	0.007188743400028	0.005771417368154	0.003383354405275	0.000000000000000	0.000000000000000	0.000000000000000	
2^22	0.005388819984726	0.004293944595877	0.002429663108461	0.000000000000000	0.000000000000000	0.000000000000000	
2^23	0.003815913143884	0.003061551176737	0.001684812006962	0.000000000000000	0.000000000000000	0.000000000000000	
2^24	0.002513039841865	0.001996319346542	0.001203242231570	0.000000000000000	0.000000000000000	0.000000000000000	
